id,hypothesis,premise,relation
"ANLI15841","Este programa ya no se llama "Jack Horkheimer: Star Hustler".","Esta es una lista de episodios de la temporada de 1976 del programa de televisión de astronomía protagonizado por Jack Horkheimer. Durante esta temporada, el programa aún tenía su nombre original, "Jack Horkheimer: Star Hustler". El esquema de numeración de los episodios del programa cambió varias veces durante su emisión para coincidir con eventos importantes en la historia del programa.","NoneSense"
"ANLI16145","El chicle es mejor para hacer burbujas.","Cómo hacer una burbuja con chicle<br>Compra un poco de chicle. Puedes comprar chicle en casi cualquier tienda de la esquina. Los chicles se pueden usar para hacer burbujas, pero no serán tan grandes y generalmente estallarán demasiado fácil.","NoneSense"
"ANLI16266","Este orador ha asistido a muchos Aprobaciones Reales.","Más a menudo de lo que debería, esta cámara ha tenido bastantes asientos vacíos el día en que se otorga la Asentimiento Real, lo que me lleva a concluir que es algo que no resulta tan atractivo para los senadores como lo serían los procedimientos en otro día, lo que les permitiría asistir en mayor número.","NoneSense"
"ANLI17306","Durante un año, el gobierno canadiense ha estado involucrado en negociaciones secretas.","Señor Presidente, durante dos años el gobierno canadiense ha estado involucrado en negociaciones secretas sobre el acuerdo multilateral de inversión, un acuerdo que va mucho más allá de las disposiciones del TLCAN al ceder poder a las multinacionales y que amenaza con disminuir aún más los derechos de las naciones para dirigir sus propias economías, proporcionar condiciones laborales seguras y decentes y proteger el medio ambiente para las generaciones futuras.","NoneSense"
"ANLI17428","Gore es llamado gobernador.","La única regla prevalente es que ninguna respuesta individual puede, bajo ninguna circunstancia, exceder los dos minutos. La regla prevalente para la audiencia aquí en el salón es, como siempre, silencio absoluto, por favor. Buenas noches, Gobernador Bush, Vicepresidente Gore. Al final de nuestros 90 minutos la semana pasada en Boston, el tiempo total que cada uno de ustedes tomó fue prácticamente el mismo.","NoneSense"
"ANLI18002","Streetcap1 estaba en la luna cuando publicó fotos del rover lunar chino Chang'e 3.","El usuario de YouTube Streetcap1 publicó una serie de imágenes tomadas por el rover lunar chino Chang'e 3. Parece tener un rostro distinguible, así como un cuerpo y extremidades, mientras está acostado frente a una roca. Después de publicar el clip en YouTube, Streetcap1 dijo: “Todas las partes del cuerpo están en el lugar correcto aquí y la cabeza parece estar usando un casco con visera. “Puedes ver lo que parecen ser manos a los lados.","NoneSense"
"ANLI18106","Change’e 3 no publicó clips en Youtube.","El usuario de YouTube Streetcap1 publicó una serie de imágenes tomadas por el rover lunar chino Chang'e 3. Parece tener una cara distinguible, así como un cuerpo y extremidades, mientras está tumbado frente a una roca. Después de publicar el clip en YouTube, Streetcap1 dijo: "Todas las partes del cuerpo están en el lugar correcto aquí y la cabeza parece estar usando un casco con visera. "Puedes ver lo que parecen ser manos a los lados.","NoneSense"
"ANLI18806","Las tendencias están regresando.","Nunca pensamos que esta tendencia haría un regreso, pero aquí estamos Refinery29. Durante los últimos 20 años, hemos considerado esta imagen clásica como nada más que nostalgia, un bache en el tiempo de la moda para reflexionar. Bueno, bienvenidos a 2017, donde no hay reglas, y todas las tendencias de nuestro pasado parecen estar resurgiendo de entre los muertos.","NoneSense"
"ANLI19088","había aceras en la mente del agricultor.","Bueno, sabes, ciertamente lo que está sucediendo en el país hoy en día en lo que respecta al congreso -- bajo la Cláusula de Comercio es totalmente diferente a lo que los Padres Fundadores tenían en mente, pero nunca hemos sentido que ese fuera el criterio. Lo que los Padres Fundadores pensaron, no había barcos de vapor, no había ferrocarriles.","NoneSense"
"ANLI19107","Mientras Zdeno Chara es el jugador más alto de la NHL, Mike Cvik no es uno de los jugadores más altos.","Mike Cvik (nacido el 6 de julio de 1962) es un ex árbitro de la Liga Nacional de Hockey de Canadá, que usó el número de uniforme #88. Con 6 pies y 9 pulgadas de altura, Cvik es tan alto como el jugador más alto de la NHL, Zdeno Chára. Ha trabajado en más de 1800 partidos de la NHL, incluidos momentos destacados como el partido por la medalla de oro en los Juegos Olímpicos de Invierno de 2002, el Juego de Estrellas de la NHL y los playoffs de la Copa Stanley.","NoneSense"
"ANLI19427","Holding Back the River alcanzó una posición más alta en las listas que el álbum debut de la banda.","Holding Back the River es el tercer álbum de estudio de Wet Wet Wet. Fue lanzado el 30 de octubre de 1989. El álbum es en realidad una continuación de su debut, "Popped In Souled Out". Sus sencillos derivados fueron "Sweet Surrender", "Broke Away", "Hold Back the River" y "Stay With Me Heartache (Can't Stand the Night)". El álbum alcanzó el #2 en las listas.","NoneSense"
"ANLI19738","Gordon golpeó más de una vez en otro juego esta temporada.","Gordon tuvo 3 hits en 6 turnos con una carrera anotada y una impulsada en la victoria del lunes sobre los Phillies. Su tercer hit fue el más importante, ya que conectó un línea de base llena hacia el jardín derecho en la décima entrada para un sencillo que terminó el juego. Es la primera vez que Gordon tiene múltiples hits desde el descanso del Juego de Estrellas, pero aún mantiene una impresionante línea de .340/.375/.396 en sus últimos 12 juegos con tres robos y 13 carreras.","NoneSense"
"ANLI20096","Beat TV se transmitió durante más de dos horas a la vez.","Beat TV (conocido como The Beat of London en Australia) fue un programa diario de entretenimiento transmitido por ITV2. Presentado por Darren McMullen, Laura Whitmore y Dave Berry, el programa se emitió durante 30 minutos en vivo cada noche de los días laborables de los Juegos Olímpicos de Verano de 2012, celebrando un lado más social de los juegos. Cada noche aparecían dos invitados famosos, con actuaciones musicales de los artistas más recientes.","NoneSense"
"ANLI20241","Hay más de 10 escuelas en la Conferencia Big 12.","La Conferencia Big 12 es una conferencia atlética colegial de diez escuelas con sede en Irving, Texas. Es miembro de la División I de la NCAA para todos los deportes; sus equipos de fútbol compiten en la Subdivisión de Tazón de Fútbol (FBS; anteriormente División I-A), el nivel más alto de competencia de fútbol de la División I de la NCAA. Las escuelas miembros se encuentran en Iowa, Kansas, Oklahoma, Texas y Virginia Occidental.","NoneSense"
"ANLI20621","El Museo Kelvingrove de Glasgow estaba en India.","La camisa fantasma sioux fue una característica del Museo Kelvingrove de Glasgow durante más de 100 años antes de ser repatriada a su tierra de origen.","NoneSense"
"ANLI21081","Annet Artani no escribió todas sus canciones.","Annet Artani ("Αννέτ Αρτάνη" en griego), nacida el 6 de septiembre de 1976, es una cantante y compositora grecoamericana. Es mejor conocida por representar a Chipre en el Festival de la Canción de Eurovisión 2006 con la canción "Why Angels Cry", así como por coescribir el éxito mundial "Everytime" con Britney Spears.","NoneSense"
"ANLI21635","Amy y Anna se encontraron de nuevo después de haberse conocido por casualidad en el café.","Reunión<br>Amy y Anna habían sido mejores amigas desde la infancia. Se distanciaron cuando cada una asistió a una universidad diferente. Luego, años después, se encontraron por casualidad en un café. Charlaron durante horas, poniéndose al día. Cuando se despidieron, ambas acordaron verse más a menudo.","NoneSense"
"ANLI21903","El campo Bob Adams está a veinticinco millas al este del Aeropuerto Regional de Yampa Valley.","El Aeropuerto Regional del Valle de Yampa (IATA: KHDN, ICAO: HDN) se encuentra en el Condado de Routt, Colorado, a dos millas al sureste de Hayden y aproximadamente a 25 millas al oeste de Steamboat Springs. También conocido como Aeropuerto Regional del Valle de Yampa, tiene los únicos vuelos de pasajeros programados hacia el noroeste de Colorado. También es utilizado por jets de negocios más grandes que no pueden usar el Aeropuerto más pequeño de Steamboat Springs (Campo Bob Adams).","NoneSense"
"ANLI21952","No todos merecen Medicare.","Reformemos el presupuesto para que algún día los trabajadores pobres no paguen impuestos sobre la renta, para que algún día los ancianos con ingresos fijos ya no teman la llegada del recaudador de impuestos, para que algún día todos los contribuyentes paguen la misma tasa porcentual de impuestos, para que algún día el gobierno federal viva dentro de medios modestos y ayude en lugar de perjudicar, y para que algún día tengamos un Medicare universal viable para todos.","NoneSense"
"ANLI22002","Neil Gordon no es un hombre de moda.","Thomas Gordon estaba allí, sentado solo en su largo y vacío banco cerca de la parte superior del edificio; y Neil Gordon cantaba en el coro que ocupaba el banco delantero de la galería. Tenía una voz poderosa y melodiosa, aunque no entrenada, que dominaba el canto y quitaba el color de los tonos más débiles y comunes de los otros cantantes. Estaba bien vestido con un traje de sarga azul oscuro, con una camisa y corbata blancas. Pero Eric pensó ocioso que no le quedaba tan bien como la ropa de trabajo con la que lo había visto por primera vez.","NoneSense"
"ANLI22101","La declaración contiene menos de unas 28 palabras.","Prohibir el marfil es el camino más seguro hacia la extinción del elefante africano, argumentan los líderes de esos países.","NoneSense"
"ANLI22465","Todos hablaron durante períodos de tiempo dentro de los 5 minutos del siguiente.","La única regla vigente es que ninguna respuesta individual puede, bajo ninguna circunstancia, exceder los dos minutos. La regla vigente para la audiencia aquí en el salón es, como siempre, silencio absoluto, por favor. Buenas noches, Gobernador Bush, Vicepresidente Gore. Al final de nuestros 90 minutos la semana pasada en Boston, el tiempo total que cada uno de ustedes utilizó fue prácticamente el mismo.","NoneSense"
"ANLI23634","Nancy Hart Douglas no fue una exploradora bajo el mando del General Stonewall Jackson.","Nancy Hart Douglas (1846–19??) fue una exploradora, guía y espía para la Confederación durante la Guerra Civil Americana. Sirviendo primero con los Moccasin Rangers, un grupo guerrillero pro-Confederación en lo que hoy es Virginia Occidental, más tarde se unió al Ejército Confederado y continuó sirviendo como guía y espía bajo el mando del General Stonewall Jackson.","NoneSense"
"ANLI24247","Tailandia y Camboya no pueden llegar a un acuerdo sobre la propiedad de un templo.","Soldados tailandeses han sido acusados de cruzar a Camboya cerca de un templo en disputa donde las dos partes intercambiaron fuego brevemente el año pasado. Un portavoz del gobierno de Camboya dijo que alrededor de 100 tropas cruzaron la frontera antes de retirarse horas después. Un comandante de la frontera tailandesa negó que hubiera habido movimientos de tropas y dijo que no había habido un aumento en la tensión. Tailandia y Camboya reclaman ambas el área del templo. A pesar de varias rondas de conversaciones, un acuerdo sigue siendo esquivo. Soldados de los dos países han estado estacionados en la zona desde los enfrentamientos en julio del año pasado.","NoneSense"
"ANLI24357","Más de tres semanas después del asesinato de Pamela, Lois Riess estaba bajo custodia policial.","Más de dos semanas después del asesinato de Pamela Hutchinson en Fort Myers Beach, Lois Riess, conocida como la "Abuela Fugitiva", estaba bajo custodia policial el sábado en Florida. Riess está acusada de hacerse amiga de Hutchinson en un restaurante de la playa, y luego de asesinarla para robar la identidad, el dinero en efectivo y el coche de la víctima.","NoneSense"
"ANLI24543","El sacarina sódica tiene un o","El sacarina sódica (sulfimida benzoica) es un edulcorante artificial con prácticamente ninguna energía alimentaria que es aproximadamente 300-400 veces más dulce que la sacarosa, pero tiene un regusto amargo o metálico, especialmente en altas concentraciones. Se utiliza para endulzar productos como bebidas, caramelos, galletas y medicamentos.","NoneSense"
"Fever382","Jensen Ackles no es conocido por sus papeles en televisión como Jason Teague en Smallville.","Jensen Ackles. Es conocido por sus papeles en televisión como Eric Brady en Days of Our Lives, lo que le valió varias nominaciones a los Premios Daytime Emmy, así como Alec/X5-494 en Dark Angel y Jason Teague en Smallville.","NoneSense"
"Fever424","Más barato por docena fue dirigido por un gato.","Más barato por docena (película de 2003). La película fue dirigida por Shawn Levy, narrada por Bonnie Hunt y protagonizada por Steve Martin. Shawn Adam Levy (nacido el 23 de julio de 1968) es un director de cine, productor y actor canadiense. Dirigió las películas Big Fat Liar (2002), Just Married (2003), Más barato por docena (2003), La Pantera Rosa (2006), Noche en el museo (2006), Noche en el museo: La batalla del Smithsonian (2009), Cita a ciegas (2010), Real Steel (2011), La pasantía (2013), Aquí es donde te dejo (2014) y Noche en el museo: El secreto de la tumba (2014). Desde 2016, ha sido productor ejecutivo de la serie original de Netflix Stranger Things y dirigió dos episodios de la primera temporada, además de estar programado para dirigir dos episodios de la próxima segunda temporada.","NoneSense"
"Fever971","Los hermanos Coen dirigieron una película de suspenso.","Hermanos Coen. Sus obras mejor valoradas incluyen Fargo (1996), The Big Lebowski (1998), No Country for Old Men (2007), A Serious Man (2009), True Grit (2010) e Inside Llewyn Davis (2013). Los hermanos Coen han escrito varias películas que no dirigieron, incluyendo el drama bélico biográfico Unbroken (2014), el thriller legal histórico Bridge of Spies (2015) y comedias menos conocidas y comercialmente no exitosas como Crimewave (1985), The Naked Man (1998) y Gambit (2012). Fargo es una película estadounidense de comedia negra y thriller criminal de 1996 escrita, producida, editada y dirigida por Joel y Ethan Coen. No Country for Old Men es una película estadounidense de thriller neo-western y neo-noir de 2007 escrita y dirigida por Joel y Ethan Coen, basada en la novela del mismo nombre de Cormac McCarthy.","NoneSense"
"Fever1038","Muhammad fue un profeta.","Muḥammad ibn ʿAbd Allāh Nombre completo: Abū al-Qāsim Muḥammad ibn ʿAbd Allāh ibn ʿAbd al-Muṭṭalib ibn Hāshim (أبو القاسم محمد ابن عبد الله ابن عبد المطلب ابن هاشم, lit: Padre de Qasim Muhammad hijo de Abd Allah hijo de Abdul-Muttalib hijo de Hashim) (محمد [muħammad]; pronunciación del árabe clásico c. 570 d.C. -- 8 de junio de 632 d.C.) es el profeta del Islam y ampliamente identificado como su fundador por no musulmanes. Según la doctrina islámica, fue el Mensajero de Dios (rasūl Allāh) enviado para confirmar las enseñanzas esenciales del monoteísmo predicadas anteriormente por Adán, Abraham, Moisés, Jesús y otros profetas. Es visto como el último profeta de Dios en las ramas principales del Islam, aunque algunas denominaciones modernas se desvían de esta creencia. La Comunidad Musulmana Ahmadiyya considera a Muhammad como el "Sello de los Profetas" (Khātam an-Nabiyyīn) y el último Profeta portador de la ley, pero no el último Profeta. También hay sectas más pequeñas que creen que Muhammad no es el último Profeta: el islam) hacia él es el curso de acción correcto (dīn), y que fue un profeta y mensajero de Dios, similar a los otros profetas en el Islam.","NoneSense"
"Fever1661","Venus Williams juega individuales en tenis.","Venus Williams. Sus siete títulos de Grand Slam en individuales la empatan en el duodécimo lugar de la lista de todos los tiempos, más que cualquier otra jugadora activa excepto su hermana Serena. Sus cinco títulos de individuales en Wimbledon la empatan con otras dos mujeres en el octavo lugar de la lista de todos los tiempos. Williams ha ganado cuatro medallas de oro olímpicas, una en individuales y tres en dobles femeninos, junto con una medalla de plata en dobles mixtos. Han jugado entre sí en nueve finales de Grand Slam en individuales, con Venus teniendo un récord de 2-7. Venus tiene 8 finales de subcampeona en eventos de Grand Slam, siendo Martina Hingis la única jugadora, además de Serena, que ha vencido a Venus en una final importante en el Abierto de EE. UU. de 1997.","NoneSense"
"Fever2921","Brittany Murphy protagonizó una película.","Brittany Murphy. Hizo su debut en el escenario en una producción de Broadway de "A View from the Bridge" de Arthur Miller en 1997, antes de aparecer como Daisy Randone en "Girl, Interrupted" (1999) y como Lisa Swenson en "Drop Dead Gorgeous" (1999). La década de 2000 vio a Murphy con papeles en "Don't Say a Word" (2001) junto a Michael Douglas, y junto a Eminem en "8 Mile" (2002), por la cual recibió reconocimiento crítico. Sus papeles posteriores incluyeron "Riding in Cars with Boys" (2001), "Spun" (2002), "Uptown Girls" (2003), "Sin City" (2005) y "Happy Feet" (2006).","NoneSense"
"Fever4617","Bermudas fue colonizada en 1609.","Bermudas. En 1609, la Compañía Virginia inglesa, que había establecido Jamestown en Virginia dos años antes, colonizó permanentemente Bermudas tras un huracán, cuando la tripulación y los pasajeros del Sea Venture dirigieron el barco hacia el arrecife circundante para evitar que se hundiera, y luego desembarcaron en la costa. Su primera capital, St. George's, se estableció en 1612.","NoneSense"
"Fever5113","Harry Styles y sus compañeros de banda lanzaron el álbum folk Midnight Memories.","Harry Styles. Styles y sus compañeros de banda han lanzado los álbumes Up All Night (2011), Take Me Home (2012), Midnight Memories (2013), Four (2014) y Made in the A.M. (2015). Midnight Memories. El álbum fue descrito como tener un "tono ligeramente más rockero" que sus esfuerzos anteriores.","NoneSense"
"Fever5200","Animales fantásticos y dónde encontrarlos es un libro de naturaleza.","Animales fantásticos y dónde encontrarlos (película). La película fue nominada a cinco BAFTAs, ganando en la categoría de Mejor Diseño de Producción, así como a dos Premios de la Academia, ganando el de Mejor Diseño de Vestuario, convirtiéndose en la primera película del Mundo Mágico de J.K. Rowling en ganar un Premio de la Academia.","NoneSense"
"Fever5404","Mirka Federer es una tenista que jugó profesionalmente y ya no juega.","Miroslava "Mirka" Federer (nacida Miroslava Vavrincová el 1 de abril de 1978, más tarde Miroslava Vavrinec) es una exjugadora de tenis profesional suiza nacida en Eslovaquia. Alcanzó su mejor clasificación en individuales de la WTA, el puesto 76 del mundo, el 10 de septiembre de 2001 y una clasificación en dobles de el puesto 215 del mundo el 24 de agosto de 1998.","NoneSense"
"Fever5889","El nombre de nacimiento de Big Show es Paul Donald Wight II, aunque utiliza Big Show para la lucha libre profesional.","Paul Donald Wight II (nacido el 8 de febrero de 1972), más conocido por su nombre en el ring Big Show, es un luchador profesional y actor estadounidense actualmente contratado por WWE en la marca Raw. Un nombre en el ring es un nombre artístico utilizado por un luchador profesional, artista marcial o boxeador.","NoneSense"
"Fever6190","Leslie Uggams apareció en una película dirigida por Tim Miller.","Deadpool es una película de superhéroes estadounidense de 2016 dirigida por Tim Miller y escrita por Rhett Reese y Paul Wernick, basada en el personaje de Marvel Comics del mismo nombre. Es la octava entrega y un spin-off de la serie de películas de X-Men, y protagoniza a Ryan Reynolds como el personaje titular, así como a Morena Baccarin, Ed Skrein, T. J. Miller, Gina Carano, Leslie Uggams, Brianna Hildebrand y Stefan Kapičić. Más adelante en su carrera, Uggams recibió una nueva atención con apariciones junto a Ryan Reynolds en Deadpool (2016) y en un papel recurrente en Empire.","NoneSense"
"Fever7059","Venus Williams juega individuales en tenis.","Venus Williams. En virtud de esa ascensión en dobles, Venus se convirtió en una de las siete mujeres en alcanzar el No. 1 en individuales y el No. 1 en dobles. Sus siete títulos de Grand Slam en individuales la empatan en el duodécimo lugar de la lista de todos los tiempos, más que cualquier otra jugadora activa excepto su hermana Serena. Desde el Campeonato de Wimbledon de 2000 hasta el Abierto de EE. UU. de 2001, Williams ganó cuatro de los seis torneos de Grand Slam en individuales celebrados. Han jugado entre sí en nueve finales de Grand Slam en individuales, con Venus teniendo un récord de 2-7. Venus tiene 8 segundos lugares en eventos de Grand Slam en individuales, siendo Martina Hingis la única jugadora, además de Serena, que ha vencido a Venus en una final importante en el Abierto de EE. UU. de 1997.","NoneSense"
"Fever7127","Drew Barrymore protagonizó una película.","50 Primeras Citas. La película está protagonizada por Adam Sandler como un veterinario mujeriego y Drew Barrymore como una amnésica, junto con Rob Schneider, Sean Astin, Lusia Strus, Blake Clark y Dan Aykroyd. Blended es una película de comedia romántica estadounidense de 2014 dirigida por Frank Coraci y escrita por Ivan Menchell y Clare Sera. Protagoniza Adam Sandler y Drew Barrymore, con un elenco que incluye a Bella Thorne, Emma Fuhrmann, Terry Crews, Joel McHale, Wendi McLendon-Covey, Kevin Nealon y Shaquille O'Neal. La película marcó la tercera vez que Sandler y Barrymore coprotagonizaron una película juntos, después de The Wedding Singer y 50 Primeras Citas. También marcó el primer papel de Sandler en una película de Warner Bros. Drew Barrymore. También ha coprotagonizado con Adam Sandler en The Wedding Singer (1998), 50 Primeras Citas (2004) y Blended (2014). The Wedding Singer es una película de comedia romántica estadounidense de 1998 escrita por Tim Herlihy y dirigida por Frank Coraci. Protagoniza a Adam Sandler como un cantante de bodas en los años 80 y a Drew Barrymore como una camarera de la que se enamora. Fue un éxito de taquilla y aclamada por la crítica, muchos la consideran la mejor película de Sandler. La película fue adaptada más tarde en un musical de teatro del mismo nombre, que debutó en Broadway en abril de 2006 y cerró en la víspera de Año Nuevo de ese mismo año.","NoneSense"
"Fever7133","Toy Story no se basó en material publicado previamente, lo que le permitió ser nominado a Mejor Guion Original.","Toy Story. La película recibió tres nominaciones al Premio de la Academia, incluyendo Mejor Guion Original, Mejor Banda Sonora Original y Mejor Canción Original por "You've Got a Friend in Me", además de ganar un Premio de la Academia por Logro Especial.","NoneSense"
"Fever7367","Malala Yousafzai es una defensora del derecho de las mujeres a la educación.","Malala Yousafzai. Desde su recuperación, Yousafzai se ha convertido en una destacada activista por la educación. El derecho a la educación ha sido reconocido como un derecho humano en una serie de convenciones internacionales, incluyendo el Pacto Internacional de Derechos Económicos, Sociales y Culturales, que reconoce el derecho a una educación primaria gratuita y obligatoria para todos, una obligación de desarrollar una educación secundaria accesible para todos, en particular mediante la introducción progresiva de la educación secundaria gratuita, así como una obligación de desarrollar un acceso equitativo a la educación superior, idealmente mediante la introducción progresiva de la educación superior gratuita.","NoneSense"
"Fever7552","Pi es un número.","Representación decimal. Una representación decimal de un número real no negativo r es una expresión en forma de serie, tradicionalmente escrita como una suma. Una constante matemática es un número especial, generalmente un número real, que es "significativamente interesante de alguna manera". La teoría de números o, en un uso más antiguo, la aritmética es una rama de las matemáticas puras dedicada principalmente al estudio de los enteros. El número es una constante matemática, la razón de la circunferencia de un círculo a su diámetro, comúnmente aproximada como 3.14159.","NoneSense"
"Fever7967","Un alto porcentaje de la población en Azerbaiyán es alfabetizada.","Azerbaiyán. Sin embargo, la mayoría de los azerbaiyanos no practica activamente ninguna religión, y el país ha sido considerado uno de los países más irreligiosos del mundo musulmán, con un 53 % que afirma que la religión tiene poca o ninguna importancia en sus vidas, según encuestas del Pew Research Center y Gallup. Tiene una alta tasa de desarrollo económico y alfabetización, así como una baja tasa de desempleo.","NoneSense"
"Fever8819","Italia tiene un título oficial más largo.","Italia (Italia [ iˈtaːlja ]), oficialmente la República Italiana ([Repubblica italiana, links = no]), es una república parlamentaria unitaria en Europa. La península italiana se encuentra geográficamente en el sur de Europa, mientras que el norte de Italia puede situarse parcial o totalmente en Europa Central.","NoneSense"
"Fever10026","Matt Groening ganó premios Emmy en horario estelar por Los Simpson.","Matt Groening. Groening ha ganado 12 Premios Emmy Primetime, diez por Los Simpson y dos por Futurama, así como un Premio de Comedia Británica por "contribución sobresaliente a la comedia" en 2004.","NoneSense"
"Fever11042","Muhammad es significativo para la religión.","La Constitución de Medina (دستور المدينة, Dastūr al-Madīnah), también conocida como la Carta de Medina (صحيفة المدينة, Ṣaḥīfat al-Madīnah; o: ميثاق المدينة, Mīthāq al-Madīnah), fue redactada por el profeta islámico Mahoma poco después de su llegada a Medina (entonces conocida como Yathrib) en el año 622 d.C. (o 1 d.H.), tras la Hijra desde La Meca. La Hégira o Hijrah es la migración o viaje del profeta islámico Mahoma y sus seguidores de La Meca a Yathrib, que más tarde él renombró como Medina, en el año 622. Muhammad ibn ʿAbd Allāh Nombre completo: Abū al-Qāsim Muhammad ibn ʿAbd Allāh ibn ʿAbd al-Muṭṭalib ibn Hāshim (أبو القاسم محمد ابن عبد الله ابن عبد المطلب ابن هاشم, lit: Padre de Qasim Muhammad hijo de Abd Allah hijo de Abdul-Muttalib hijo de Hashim) (محمد [muħammad]; pronunciación en árabe clásico c. 570 d.C. -- 8 de junio de 632 d.C.) es el profeta del Islam y ampliamente identificado como su fundador por no musulmanes. También hay sectas más pequeñas que creen que Mahoma no es el último profeta: Las revelaciones (cada una conocida como Ayah, lit.","NoneSense"
"Fever11110","John McEnroe fue un jugador de tenis.","La Asociación de Profesionales del Tenis (ATP) fue formada en septiembre de 1972 por Donald Dell, Bob Briner, Jack Kramer y Cliff Drysdale para proteger los intereses de los jugadores de tenis profesionales masculinos. La Federación Internacional de Tenis (ITF) es el organismo rector del tenis mundial, el tenis en silla de ruedas y el tenis playa. Fue fundada en 1913 como la Federación Internacional de Tenis sobre Césped por doce asociaciones nacionales y, a partir de 2016, está afiliada a 211 asociaciones nacionales de tenis y seis asociaciones regionales. Las responsabilidades de gobernanza de la ITF incluyen mantener y hacer cumplir las reglas del tenis, regular las competiciones internacionales por equipos, promover el juego y preservar la integridad del deporte a través de programas de antidopaje y anticorrupción. La ITF colabora con la Asociación Femenina de Tenis (WTA) y la Asociación de Profesionales del Tenis (ATP) para gobernar el tenis profesional. La ITF organiza competiciones anuales por equipos para hombres (Copa Davis), mujeres (Copa Federación) y equipos mixtos (Copa Hopman), así como eventos de tenis y tenis en silla de ruedas en los Juegos Olímpicos y Paralímpicos de Verano en nombre del Comité Olímpico Internacional. La ITF sanciona los torneos de Grand Slam de tenis, así como circuitos que abarcan rangos de edad (junior, profesionales hombres y mujeres, y seniors) así como disciplinas (tenis en silla de ruedas; tenis playa). Además de estos circuitos, la ITF también mantiene clasificaciones para juniors, seniors, tenis en silla de ruedas y tenis playa. John McEnroe. En 1981, 1983 y 1984 fue tanto el jugador del año de la ATP como el Campeón Mundial de la ITF en individuales masculinos.","NoneSense"
"Fever11178","Black Mirror es un caballo de carreras.","Black Mirror. El programa se emitió por primera vez en el Canal 4 británico en 2011. En septiembre de 2015, Netflix encargó una tercera temporada de 12 episodios. Los episodios encargados se dividieron más tarde en dos temporadas de seis episodios; la tercera temporada se lanzó en Netflix a nivel mundial el 21 de octubre de 2016. La serie ha recibido aclamación de la crítica y ha visto un aumento en el interés internacional (particularmente en EE. UU.) después de ser añadida a Netflix.","NoneSense"
"Fever11940","Catching Fire es un género.","Catching Fire es una novela de ciencia ficción para jóvenes adultos de 2009 escrita por la novelista estadounidense Suzanne Collins, el segundo libro de la trilogía Los Juegos del Hambre. El libro fue publicado por primera vez el 1 de septiembre de 2009 por Scholastic, en tapa dura, y más tarde se lanzó en formato de libro electrónico y audiolibro.","NoneSense"
"Fever12400","John McCain fue acusado de corrupción en 1989 como parte de los Keating Five.","John McCain. Después de ser investigado y en gran medida exonerado en un escándalo de influencia política de la década de 1980 como miembro de los Keating Five, hizo de la reforma de financiamiento de campañas una de sus principales preocupaciones, logrando finalmente la aprobación de la Ley McCain-Feingold en 2002. Los Keating Five fueron cinco senadores de los Estados Unidos acusados de corrupción en 1989, lo que desató un gran escándalo político como parte de la crisis de ahorros y préstamos de finales de la década de 1980 y principios de la de 1990.","NoneSense"
